state,districts,crop,year,area,production,yield
Karnataka,Bangalore rural,Rice,2014,598.0,2093.0,3.5
Karnataka,Bangalore rural,Rice,2015,704.0,1853.0,2.63
Karnataka,Bangalore rural,Rice,2016,540.0,1413.0,2.62
Karnataka,Bangalore rural,Rice,2017,532.0,1510.0,2.84
Karnataka,Bangalore rural,Rice,2018,186.0,553.0,2.97
Karnataka,Bangalore rural,Rice,2019,141.0,410.0,2.91
Karnataka,Bangalore rural,Rice,2020,204.0,624.0,3.06
Karnataka,Bangalore rural,Rice,2021,159.0,357.0,2.25
Karnataka,Bangalore rural,Rice,2022,135.0,398.0,2.95
Karnataka,Belgaum,Rice,2012,63613.0,94818.0,1.49
Karnataka,Belgaum,Rice,2013,58597.0,123581.0,2.11
Karnataka,Belgaum,Rice,2014,59938.0,176688.0,2.95
Karnataka,Belgaum,Rice,2015,61123.0,40531.0,0.66
Karnataka,Belgaum,Rice,2016,65581.0,123732.0,1.89
Karnataka,Belgaum,Rice,2017,64555.0,148535.0,2.3
Karnataka,Belgaum,Rice,2018,53499.0,134938.0,2.52
Karnataka,Belgaum,Rice,2019,60515.0,151599.0,2.51
Karnataka,Belgaum,Rice,2020,60300.0,165403.0,2.74
Karnataka,Belgaum,Rice,2021,55958.0,173302.0,3.1
Karnataka,Belgaum,Rice,2022,51882.0,143093.0,2.76
Karnataka,Bellary,Rice,2012,78029.0,289394.0,3.71
Karnataka,Bellary,Rice,2013,76010.0,290788.0,3.83
Karnataka,Bellary,Rice,2014,77598.0,286690.0,3.69
Karnataka,Bellary,Rice,2015,75608.0,283647.0,3.75
Karnataka,Bellary,Rice,2016,83580.0,328323.0,3.93
Karnataka,Bellary,Rice,2017,55561.0,234990.0,4.23
Karnataka,Bellary,Rice,2018,105813.0,427823.0,4.04
Karnataka,Bellary,Rice,2019,97180.0,421999.0,4.34
Karnataka,Bellary,Rice,2020,107105.0,474796.0,4.43
Karnataka,Bellary,Rice,2021,103066.0,402363.0,3.9
Karnataka,Bellary,Rice,2022,85986.0,393669.0,4.58
Karnataka,Bengaluru urban,Rice,2012,974.0,3006.0,3.09
Karnataka,Bengaluru urban,Rice,2013,1113.0,3941.0,3.54
Karnataka,Bengaluru urban,Rice,2014,950.0,3374.0,3.55
Karnataka,Bengaluru urban,Rice,2015,716.0,2172.0,3.03
Karnataka,Bengaluru urban,Rice,2016,296.0,953.0,3.22
Karnataka,Bengaluru urban,Rice,2017,226.0,725.0,3.21
Karnataka,Bengaluru urban,Rice,2018,328.0,1217.0,3.71
Karnataka,Bengaluru urban,Rice,2019,573.0,2241.0,3.91
Karnataka,Bengaluru urban,Rice,2020,237.0,930.0,3.92
Karnataka,Bengaluru urban,Rice,2021,198.0,560.0,2.83
Karnataka,Bengaluru urban,Rice,2022,158.0,507.0,3.21
Karnataka,Bidar,Rice,2012,4939.0,4880.0,0.99
Karnataka,Bidar,Rice,2013,3572.0,5541.0,1.55
Karnataka,Bidar,Rice,2014,2063.0,1989.0,0.96
Karnataka,Bidar,Rice,2015,1549.0,1317.0,0.85
Karnataka,Bidar,Rice,2016,525.0,629.0,1.2
Karnataka,Bidar,Rice,2017,1018.0,1898.0,1.86
Karnataka,Bidar,Rice,2018,617.0,444.0,0.72
Karnataka,Bidar,Rice,2019,743.0,832.0,1.12
Karnataka,Bidar,Rice,2020,969.0,1076.0,1.11
Karnataka,Bidar,Rice,2021,602.0,1008.0,1.67
Karnataka,Bidar,Rice,2022,836.0,1093.0,1.31
Karnataka,Bijapur,Rice,2012,97.0,247.0,2.55
Karnataka,Bijapur,Rice,2013,52.0,154.0,2.96
Karnataka,Bijapur,Rice,2014,50.0,153.0,3.06
Karnataka,Bijapur,Rice,2015,51.0,138.0,2.71
Karnataka,Bijapur,Rice,2016,14.0,39.0,2.79
Karnataka,Bijapur,Rice,2017,30.0,86.0,2.87
Karnataka,Bijapur,Rice,2018,91.0,259.0,2.85
Karnataka,Bijapur,Rice,2019,108.0,346.0,3.2
Karnataka,Bijapur,Rice,2020,138.0,455.0,3.3
Karnataka,Bijapur,Rice,2021,125.0,388.0,3.1
Karnataka,Bijapur,Rice,2022,74.0,246.0,3.32
Karnataka,Chamarajanagar,Rice,2012,6871.0,23401.0,3.41
Karnataka,Chamarajanagar,Rice,2013,15001.0,55778.0,3.72
Karnataka,Chamarajanagar,Rice,2014,13739.0,44455.0,3.24
Karnataka,Chamarajanagar,Rice,2015,13585.0,48900.0,3.6
Karnataka,Chamarajanagar,Rice,2016,6708.0,14746.0,2.2
Karnataka,Chamarajanagar,Rice,2017,2648.0,9831.0,3.71
Karnataka,Chamarajanagar,Rice,2018,9790.0,34830.0,3.56
Karnataka,Chamarajanagar,Rice,2019,6783.0,23282.0,3.43
Karnataka,Chamarajanagar,Rice,2020,10713.0,32643.0,3.05
Karnataka,Chamarajanagar,Rice,2021,8163.0,22913.0,2.81
Karnataka,Chamarajanagar,Rice,2022,7982.0,25018.0,3.13
Karnataka,Chikballapur,Rice,2012,3082.0,8623.0,2.8
Karnataka,Chikballapur,Rice,2013,2095.0,5983.0,2.86
Karnataka,Chikballapur,Rice,2014,799.0,1900.0,2.38
Karnataka,Chikballapur,Rice,2015,1216.0,3350.0,2.75
Karnataka,Chikballapur,Rice,2016,1392.0,3457.0,2.48
Karnataka,Chikballapur,Rice,2017,243.0,805.0,3.31
Karnataka,Chikballapur,Rice,2018,583.0,1825.0,3.13
Karnataka,Chikballapur,Rice,2019,239.0,795.0,3.33
Karnataka,Chikballapur,Rice,2020,2058.0,6664.0,3.24
Karnataka,Chikballapur,Rice,2021,3557.0,10175.0,2.86
Karnataka,Chikballapur,Rice,2022,1436.0,3641.0,2.54
Karnataka,Chikmagalur,Rice,2012,35282.0,80175.0,2.27
Karnataka,Chikmagalur,Rice,2013,38396.0,105672.0,2.75
Karnataka,Chikmagalur,Rice,2014,37327.0,97056.0,2.6
Karnataka,Chikmagalur,Rice,2015,32219.0,86223.0,2.68
Karnataka,Chikmagalur,Rice,2016,29637.0,70867.0,2.39
Karnataka,Chikmagalur,Rice,2017,24094.0,57658.0,2.39
Karnataka,Chikmagalur,Rice,2018,17525.0,42155.0,2.41
Karnataka,Chikmagalur,Rice,2019,14399.0,36236.0,2.52
Karnataka,Chikmagalur,Rice,2020,13557.0,36143.0,2.67
Karnataka,Chikmagalur,Rice,2021,10524.0,26464.0,2.51
Karnataka,Chikmagalur,Rice,2022,8775.0,21310.0,2.43
Karnataka,Chitradurga,Rice,2012,2864.0,6470.0,2.26
Karnataka,Chitradurga,Rice,2013,1196.0,2692.0,2.25
Karnataka,Chitradurga,Rice,2014,1048.0,2376.0,2.27
Karnataka,Chitradurga,Rice,2015,847.0,2032.0,2.4
Karnataka,Chitradurga,Rice,2016,798.0,1528.0,1.91
Karnataka,Chitradurga,Rice,2017,355.0,936.0,2.64
Karnataka,Chitradurga,Rice,2018,774.0,1417.0,1.83
Karnataka,Chitradurga,Rice,2019,96.0,216.0,2.25
Karnataka,Chitradurga,Rice,2020,1227.0,2950.0,2.4
Karnataka,Chitradurga,Rice,2021,1223.0,2302.0,1.88
Karnataka,Chitradurga,Rice,2022,465.0,798.0,1.72
Karnataka,Dakshin kannad,Rice,2012,31498.0,83815.0,2.66
Karnataka,Dakshin kannad,Rice,2013,31646.0,87004.0,2.75
Karnataka,Dakshin kannad,Rice,2014,29749.0,78228.0,2.63
Karnataka,Dakshin kannad,Rice,2015,28029.0,76208.0,2.72
Karnataka,Dakshin kannad,Rice,2016,28540.0,88876.0,3.11
Karnataka,Dakshin kannad,Rice,2017,23343.0,65884.0,2.82
Karnataka,Dakshin kannad,Rice,2018,6018.0,18032.0,3.0
Karnataka,Dakshin kannad,Rice,2019,10260.0,29455.0,2.87
Karnataka,Dakshin kannad,Rice,2020,6898.0,20004.0,2.9
Karnataka,Dakshin kannad,Rice,2021,6139.0,18016.0,2.93
Karnataka,Dakshin kannad,Rice,2022,6062.0,17860.0,2.95
Karnataka,Davangere,Rice,2012,75562.0,248085.0,3.28
Karnataka,Davangere,Rice,2013,74223.0,248272.0,3.34
Karnataka,Davangere,Rice,2014,75259.0,262676.0,3.49
Karnataka,Davangere,Rice,2015,72469.0,278618.0,3.84
Karnataka,Davangere,Rice,2016,70623.0,225294.0,3.19
Karnataka,Davangere,Rice,2017,15875.0,54006.0,3.4
Karnataka,Davangere,Rice,2018,73711.0,223171.0,3.03
Karnataka,Davangere,Rice,2019,69724.0,232760.0,3.34
Karnataka,Davangere,Rice,2020,66749.0,248707.0,3.73
Karnataka,Davangere,Rice,2021,66436.0,249969.0,3.76
Karnataka,Davangere,Rice,2022,61130.0,228212.0,3.73
Karnataka,Dharwad,Rice,2012,27411.0,24009.0,0.88
Karnataka,Dharwad,Rice,2013,22354.0,25080.0,1.12
Karnataka,Dharwad,Rice,2014,20554.0,32589.0,1.59
Karnataka,Dharwad,Rice,2015,23897.0,7287.0,0.3
Karnataka,Dharwad,Rice,2016,21903.0,11174.0,0.51
Karnataka,Dharwad,Rice,2017,22416.0,13246.0,0.59
Karnataka,Dharwad,Rice,2018,11103.0,10105.0,0.91
Karnataka,Dharwad,Rice,2019,9965.0,12212.0,1.23
Karnataka,Dharwad,Rice,2020,12289.0,16357.0,1.33
Karnataka,Dharwad,Rice,2021,12788.0,16172.0,1.26
Karnataka,Dharwad,Rice,2022,8806.0,12758.0,1.45
Karnataka,Gadag,Rice,2012,895.0,2125.0,2.37
Karnataka,Gadag,Rice,2013,1362.0,3906.0,2.87
Karnataka,Gadag,Rice,2014,1044.0,2594.0,2.48
Karnataka,Gadag,Rice,2015,879.0,2834.0,3.22
Karnataka,Gadag,Rice,2016,1144.0,3532.0,3.09
Karnataka,Gadag,Rice,2017,1321.0,4523.0,3.42
Karnataka,Gadag,Rice,2018,2482.0,6312.0,2.54
Karnataka,Gadag,Rice,2019,3222.0,9526.0,2.96
Karnataka,Gadag,Rice,2020,3290.0,7883.0,2.4
Karnataka,Gadag,Rice,2021,3474.0,7814.0,2.25
Karnataka,Gadag,Rice,2022,2956.0,9938.0,3.36
Karnataka,Gulbarga,Rice,2012,2799.0,4834.0,1.73
Karnataka,Gulbarga,Rice,2013,4281.0,11335.0,2.65
Karnataka,Gulbarga,Rice,2014,1556.0,2887.0,1.86
Karnataka,Gulbarga,Rice,2015,3720.0,8065.0,2.17
Karnataka,Gulbarga,Rice,2016,3537.0,13760.0,3.89
Karnataka,Gulbarga,Rice,2017,2800.0,10637.0,3.8
Karnataka,Gulbarga,Rice,2018,7945.0,25179.0,3.17
Karnataka,Gulbarga,Rice,2019,7040.0,26050.0,3.7
Karnataka,Gulbarga,Rice,2020,8516.0,27788.0,3.26
Karnataka,Gulbarga,Rice,2021,8728.0,35098.0,4.02
Karnataka,Gulbarga,Rice,2022,7847.0,34355.0,4.38
Karnataka,Hassan,Rice,2012,48265.0,105184.0,2.18
Karnataka,Hassan,Rice,2013,50260.0,153841.0,3.06
Karnataka,Hassan,Rice,2014,45653.0,140563.0,3.08
Karnataka,Hassan,Rice,2015,41719.0,114341.0,2.74
Karnataka,Hassan,Rice,2016,25838.0,52504.0,2.03
Karnataka,Hassan,Rice,2017,21016.0,67562.0,3.21
Karnataka,Hassan,Rice,2018,46250.0,109053.0,2.36
Karnataka,Hassan,Rice,2019,42301.0,124617.0,2.95
Karnataka,Hassan,Rice,2020,38962.0,96976.0,2.49
Karnataka,Hassan,Rice,2021,34413.0,79877.0,2.32
Karnataka,Hassan,Rice,2022,31661.0,74609.0,2.36
Karnataka,Haveri,Rice,2012,46099.0,37313.0,0.81
Karnataka,Haveri,Rice,2013,41051.0,101006.0,2.46
Karnataka,Haveri,Rice,2014,39894.0,99031.0,2.48
Karnataka,Haveri,Rice,2015,38857.0,39609.0,1.02
Karnataka,Haveri,Rice,2016,32015.0,32999.0,1.03
Karnataka,Haveri,Rice,2017,23672.0,43762.0,1.85
Karnataka,Haveri,Rice,2018,31892.0,43446.0,1.36
Karnataka,Haveri,Rice,2019,29195.0,45763.0,1.57
Karnataka,Haveri,Rice,2020,33716.0,76738.0,2.28
Karnataka,Haveri,Rice,2021,31076.0,51964.0,1.67
Karnataka,Haveri,Rice,2022,27869.0,49558.0,1.78
Karnataka,Kodagu,Rice,2012,31281.0,77621.0,2.48
Karnataka,Kodagu,Rice,2013,31917.0,91843.0,2.88
Karnataka,Kodagu,Rice,2014,30899.0,86741.0,2.81
Karnataka,Kodagu,Rice,2015,28285.0,76340.0,2.7
Karnataka,Kodagu,Rice,2016,27890.0,67828.0,2.43
Karnataka,Kodagu,Rice,2017,27154.0,64207.0,2.36
Karnataka,Kodagu,Rice,2018,19006.0,53228.0,2.8
Karnataka,Kodagu,Rice,2019,27848.0,71298.0,2.56
Karnataka,Kodagu,Rice,2020,21328.0,56370.0,2.64
Karnataka,Kodagu,Rice,2021,19801.0,52380.0,2.65
Karnataka,Kodagu,Rice,2022,13171.0,33858.0,2.57
Karnataka,Kolar,Rice,2012,3909.0,8552.0,2.19
Karnataka,Kolar,Rice,2013,1917.0,3278.0,1.71
Karnataka,Kolar,Rice,2014,344.0,873.0,2.54
Karnataka,Kolar,Rice,2015,395.0,611.0,1.55
Karnataka,Kolar,Rice,2016,1232.0,2385.0,1.94
Karnataka,Kolar,Rice,2017,753.0,2366.0,3.14
Karnataka,Kolar,Rice,2018,3223.0,6026.0,1.87
Karnataka,Kolar,Rice,2019,1148.0,2732.0,2.38
Karnataka,Kolar,Rice,2020,3830.0,10724.0,2.8
Karnataka,Kolar,Rice,2021,3860.0,7812.0,2.02
Karnataka,Kolar,Rice,2022,2661.0,6584.0,2.47
Karnataka,Koppal,Rice,2012,41047.0,131451.0,3.2
Karnataka,Koppal,Rice,2013,39740.0,134099.0,3.37
Karnataka,Koppal,Rice,2014,39439.0,145559.0,3.69
Karnataka,Koppal,Rice,2015,40917.0,145767.0,3.56
Karnataka,Koppal,Rice,2016,36777.0,132066.0,3.59
Karnataka,Koppal,Rice,2017,36285.0,171009.0,4.71
Karnataka,Koppal,Rice,2018,60971.0,202555.0,3.32
Karnataka,Koppal,Rice,2019,56290.0,224490.0,3.99
Karnataka,Koppal,Rice,2020,60673.0,242146.0,3.99
Karnataka,Koppal,Rice,2021,57946.0,194102.0,3.35
Karnataka,Koppal,Rice,2022,58477.0,236793.0,4.05
Karnataka,Mandya,Rice,2012,47709.0,148389.0,3.11
Karnataka,Mandya,Rice,2013,52305.0,183107.0,3.5
Karnataka,Mandya,Rice,2014,51037.0,189916.0,3.72
Karnataka,Mandya,Rice,2015,52495.0,194294.0,3.7
Karnataka,Mandya,Rice,2016,43488.0,113075.0,2.6
Karnataka,Mandya,Rice,2017,12366.0,34526.0,2.79
Karnataka,Mandya,Rice,2018,58464.0,188561.0,3.23
Karnataka,Mandya,Rice,2019,52192.0,156680.0,3.0
Karnataka,Mandya,Rice,2020,57238.0,179269.0,3.13
Karnataka,Mandya,Rice,2021,55751.0,168081.0,3.01
Karnataka,Mandya,Rice,2022,59183.0,174954.0,2.96
Karnataka,Mysore,Rice,2012,87894.0,276550.0,3.15
Karnataka,Mysore,Rice,2013,91737.0,311039.0,3.39
Karnataka,Mysore,Rice,2014,94359.0,319929.0,3.39
Karnataka,Mysore,Rice,2015,88740.0,300709.0,3.39
Karnataka,Mysore,Rice,2016,64775.0,186578.0,2.88
Karnataka,Mysore,Rice,2017,57177.0,175013.0,3.06
Karnataka,Mysore,Rice,2018,91304.0,274615.0,3.01
Karnataka,Mysore,Rice,2019,76138.0,239705.0,3.15
Karnataka,Mysore,Rice,2020,76458.0,231515.0,3.03
Karnataka,Mysore,Rice,2021,79937.0,251926.0,3.15
Karnataka,Mysore,Rice,2022,84130.0,258745.0,3.08
Karnataka,Raichur,Rice,2012,113989.0,354865.0,3.11
Karnataka,Raichur,Rice,2013,107557.0,347511.0,3.23
Karnataka,Raichur,Rice,2014,97935.0,320982.0,3.28
Karnataka,Raichur,Rice,2015,104129.0,328423.0,3.15
Karnataka,Raichur,Rice,2016,109850.0,441954.0,4.02
Karnataka,Raichur,Rice,2017,90242.0,260533.0,2.89
Karnataka,Raichur,Rice,2018,162181.0,434791.0,2.68
Karnataka,Raichur,Rice,2019,143692.0,510947.0,3.56
Karnataka,Raichur,Rice,2020,187324.0,723258.0,3.86
Karnataka,Raichur,Rice,2021,186825.0,582937.0,3.12
Karnataka,Raichur,Rice,2022,170697.0,683359.0,4.0
Karnataka,Ramanagara,Rice,2012,6340.0,15407.0,2.43
Karnataka,Ramanagara,Rice,2013,5321.0,13931.0,2.62
Karnataka,Ramanagara,Rice,2014,4617.0,10759.0,2.33
Karnataka,Ramanagara,Rice,2015,4092.0,9466.0,2.31
Karnataka,Ramanagara,Rice,2016,3967.0,6467.0,1.63
Karnataka,Ramanagara,Rice,2017,4028.0,11629.0,2.89
Karnataka,Ramanagara,Rice,2018,3024.0,6610.0,2.19
Karnataka,Ramanagara,Rice,2019,2463.0,7815.0,3.17
Karnataka,Ramanagara,Rice,2020,3437.0,9335.0,2.72
Karnataka,Ramanagara,Rice,2021,2974.0,8344.0,2.81
Karnataka,Ramanagara,Rice,2022,2962.0,7621.0,2.57
Karnataka,Shimoga,Rice,2012,107987.0,279757.0,2.59
Karnataka,Shimoga,Rice,2013,108268.0,326666.0,3.02
Karnataka,Shimoga,Rice,2014,105581.0,313744.0,2.97
Karnataka,Shimoga,Rice,2015,101920.0,262103.0,2.57
Karnataka,Shimoga,Rice,2016,100726.0,207455.0,2.06
Karnataka,Shimoga,Rice,2017,84105.0,205103.0,2.44
Karnataka,Shimoga,Rice,2018,85248.0,216151.0,2.54
Karnataka,Shimoga,Rice,2019,82004.0,225376.0,2.75
Karnataka,Shimoga,Rice,2020,76005.0,210002.0,2.76
Karnataka,Shimoga,Rice,2021,73635.0,194838.0,2.65
Karnataka,Shimoga,Rice,2022,70613.0,179305.0,2.54
Karnataka,Tumkur,Rice,2012,14298.0,36131.0,2.53
Karnataka,Tumkur,Rice,2013,11659.0,34225.0,2.94
Karnataka,Tumkur,Rice,2014,7636.0,22713.0,2.97
Karnataka,Tumkur,Rice,2015,7437.0,20821.0,2.8
Karnataka,Tumkur,Rice,2016,10508.0,25456.0,2.42
Karnataka,Tumkur,Rice,2017,4289.0,10802.0,2.52
Karnataka,Tumkur,Rice,2018,6432.0,17152.0,2.67
Karnataka,Tumkur,Rice,2019,1493.0,4437.0,2.97
Karnataka,Tumkur,Rice,2020,3387.0,9985.0,2.95
Karnataka,Tumkur,Rice,2021,2989.0,7209.0,2.41
Karnataka,Tumkur,Rice,2022,3341.0,8512.0,2.55
Karnataka,Udupi,Rice,2012,44563.0,110579.0,2.48
Karnataka,Udupi,Rice,2013,44663.0,120373.0,2.7
Karnataka,Udupi,Rice,2014,43013.0,119359.0,2.77
Karnataka,Udupi,Rice,2015,43209.0,109928.0,2.54
Karnataka,Udupi,Rice,2016,43506.0,118991.0,2.74
Karnataka,Udupi,Rice,2017,42553.0,131382.0,3.09
Karnataka,Udupi,Rice,2018,30928.0,91112.0,2.95
Karnataka,Udupi,Rice,2019,34553.0,99526.0,2.88
Karnataka,Udupi,Rice,2020,35285.0,102327.0,2.9
Karnataka,Udupi,Rice,2021,36987.0,110499.0,2.99
Karnataka,Udupi,Rice,2022,35065.0,102676.0,2.93
Karnataka,Uttar kannad,Rice,2012,71506.0,144149.0,2.02
Karnataka,Uttar kannad,Rice,2013,67136.0,163211.0,2.43
Karnataka,Uttar kannad,Rice,2014,65865.0,145604.0,2.21
Karnataka,Uttar kannad,Rice,2015,65275.0,106597.0,1.63
Karnataka,Uttar kannad,Rice,2016,64838.0,126334.0,1.95
Karnataka,Uttar kannad,Rice,2017,60935.0,119597.0,1.96
Karnataka,Uttar kannad,Rice,2018,52158.0,108713.0,2.08
Karnataka,Uttar kannad,Rice,2019,46275.0,105639.0,2.28
Karnataka,Uttar kannad,Rice,2020,45554.0,97486.0,2.14
Karnataka,Uttar kannad,Rice,2021,44500.0,97296.0,2.19
Karnataka,Uttar kannad,Rice,2022,38053.0,79648.0,2.09
Karnataka,Vijayanagar,Rice,2022,13550.0,55196.0,4.07
Karnataka,Yadgir,Rice,2012,48612.0,64608.0,1.33
Karnataka,Yadgir,Rice,2013,50943.0,101680.0,2.0
Karnataka,Yadgir,Rice,2014,51456.0,146014.0,2.84
Karnataka,Yadgir,Rice,2015,42891.0,89398.0,2.08
Karnataka,Yadgir,Rice,2016,61780.0,209292.0,3.39
Karnataka,Yadgir,Rice,2017,57955.0,220339.0,3.8
Karnataka,Yadgir,Rice,2018,95558.0,268891.0,2.81
Karnataka,Yadgir,Rice,2019,87474.0,321847.0,3.68
Karnataka,Yadgir,Rice,2020,100114.0,328975.0,3.29
Karnataka,Yadgir,Rice,2021,95695.0,346206.0,3.62
Karnataka,Yadgir,Rice,2022,89638.0,317655.0,3.54
Madhya Pradesh,Alirajpur,Cotton(lint),2012,7239.0,9035.0,1.25
Madhya Pradesh,Alirajpur,Cotton(lint),2013,7870.0,16717.0,2.12
Madhya Pradesh,Alirajpur,Cotton(lint),2014,27000.0,27000.0,1.0
Madhya Pradesh,Alirajpur,Cotton(lint),2015,9000.0,11000.0,1.22
Madhya Pradesh,Alirajpur,Cotton(lint),2016,7000.0,7000.0,1.0
Madhya Pradesh,Alirajpur,Cotton(lint),2017,9000.0,9250.0,1.03
Madhya Pradesh,Alirajpur,Cotton(lint),2018,11171.0,21527.0,1.93
Madhya Pradesh,Alirajpur,Cotton(lint),2019,20379.0,25718.0,1.26
Madhya Pradesh,Alirajpur,Cotton(lint),2020,17143.0,21634.0,1.26
Madhya Pradesh,Alirajpur,Cotton(lint),2021,18839.0,141847.05,7.53
Madhya Pradesh,Alirajpur,Cotton(lint),2022,22403.0,22739.0,1.01
Madhya Pradesh,Barwani,Cotton(lint),2012,64488.0,308540.0,4.78
Madhya Pradesh,Barwani,Cotton(lint),2013,65882.0,198850.0,3.02
Madhya Pradesh,Barwani,Cotton(lint),2014,76000.0,81000.0,1.07
Madhya Pradesh,Barwani,Cotton(lint),2015,70000.0,80000.0,1.14
Madhya Pradesh,Barwani,Cotton(lint),2016,62000.0,135000.0,2.18
Madhya Pradesh,Barwani,Cotton(lint),2017,64000.0,132160.0,2.07
Madhya Pradesh,Barwani,Cotton(lint),2018,72709.0,265679.0,3.65
Madhya Pradesh,Barwani,Cotton(lint),2019,81857.0,133591.0,1.63
Madhya Pradesh,Barwani,Cotton(lint),2020,79136.0,140862.0,1.78
Madhya Pradesh,Barwani,Cotton(lint),2021,76869.0,804864.7,10.47
Madhya Pradesh,Barwani,Cotton(lint),2022,90095.0,179289.0,1.99
Madhya Pradesh,Betul,Cotton(lint),2012,320.0,505.0,1.58
Madhya Pradesh,Betul,Cotton(lint),2013,214.0,221.0,1.03
Madhya Pradesh,Betul,Cotton(lint),2014,5000.0,5000.0,1.0
Madhya Pradesh,Betul,Cotton(lint),2017,300.0,460.0,1.53
Madhya Pradesh,Betul,Cotton(lint),2018,529.0,295.0,0.56
Madhya Pradesh,Betul,Cotton(lint),2019,1613.0,903.0,0.56
Madhya Pradesh,Betul,Cotton(lint),2020,1280.0,960.0,0.75
Madhya Pradesh,Betul,Cotton(lint),2021,904.0,4547.05,5.03
Madhya Pradesh,Betul,Cotton(lint),2022,1575.0,1024.0,0.65
Madhya Pradesh,Bhind,Cotton(lint),2019,2.0,1.0,0.5
Madhya Pradesh,Burhanpur,Cotton(lint),2012,43248.0,74596.0,1.72
Madhya Pradesh,Burhanpur,Cotton(lint),2013,42221.0,119578.0,2.83
Madhya Pradesh,Burhanpur,Cotton(lint),2014,61000.0,51000.0,0.84
Madhya Pradesh,Burhanpur,Cotton(lint),2015,43000.0,48000.0,1.12
Madhya Pradesh,Burhanpur,Cotton(lint),2016,45000.0,98000.0,2.18
Madhya Pradesh,Burhanpur,Cotton(lint),2017,47100.0,95000.0,2.02
Madhya Pradesh,Burhanpur,Cotton(lint),2018,13485.0,43678.0,3.24
Madhya Pradesh,Burhanpur,Cotton(lint),2019,35819.0,64188.0,1.79
Madhya Pradesh,Burhanpur,Cotton(lint),2020,27800.0,50318.0,1.81
Madhya Pradesh,Burhanpur,Cotton(lint),2021,23467.0,220588.23,9.4
Madhya Pradesh,Burhanpur,Cotton(lint),2022,26342.0,51499.0,1.96
Madhya Pradesh,Chhatarpur,Cotton(lint),2018,16.0,24.0,1.5
Madhya Pradesh,Chhindwara,Cotton(lint),2012,33774.0,36671.0,1.09
Madhya Pradesh,Chhindwara,Cotton(lint),2013,34093.0,38227.0,1.12
Madhya Pradesh,Chhindwara,Cotton(lint),2014,15000.0,10000.0,0.67
Madhya Pradesh,Chhindwara,Cotton(lint),2015,44000.0,51000.0,1.16
Madhya Pradesh,Chhindwara,Cotton(lint),2016,45000.0,48000.0,1.07
Madhya Pradesh,Chhindwara,Cotton(lint),2017,47600.0,53360.0,1.12
Madhya Pradesh,Chhindwara,Cotton(lint),2018,17462.0,30698.0,1.76
Madhya Pradesh,Chhindwara,Cotton(lint),2019,58194.0,139840.0,2.4
Madhya Pradesh,Chhindwara,Cotton(lint),2020,51245.0,128625.0,2.51
Madhya Pradesh,Chhindwara,Cotton(lint),2021,50152.0,634276.4,12.65
Madhya Pradesh,Chhindwara,Cotton(lint),2022,59386.0,101550.0,1.71
Madhya Pradesh,Damoh,Cotton(lint),2021,4.0,23.53,5.88
Madhya Pradesh,Datia,Cotton(lint),2018,1.0,2.0,2.0
Madhya Pradesh,Datia,Cotton(lint),2021,1.0,5.88,5.88
Madhya Pradesh,Dewas,Cotton(lint),2012,7646.0,19898.0,2.6
Madhya Pradesh,Dewas,Cotton(lint),2013,6625.0,12930.0,1.95
Madhya Pradesh,Dewas,Cotton(lint),2014,8000.0,8000.0,1.0
Madhya Pradesh,Dewas,Cotton(lint),2015,9000.0,11000.0,1.22
Madhya Pradesh,Dewas,Cotton(lint),2016,11000.0,6000.0,0.55
Madhya Pradesh,Dewas,Cotton(lint),2017,6000.0,8700.0,1.45
Madhya Pradesh,Dewas,Cotton(lint),2018,300.0,433.0,1.44
Madhya Pradesh,Dewas,Cotton(lint),2019,1097.0,975.0,0.89
Madhya Pradesh,Dewas,Cotton(lint),2020,441.0,392.0,0.89
Madhya Pradesh,Dewas,Cotton(lint),2021,431.0,3676.47,8.53
Madhya Pradesh,Dewas,Cotton(lint),2022,561.0,813.0,1.45
Madhya Pradesh,Dhar,Cotton(lint),2012,98378.0,218068.0,2.22
Madhya Pradesh,Dhar,Cotton(lint),2013,96409.0,235076.0,2.44
Madhya Pradesh,Dhar,Cotton(lint),2014,108000.0,80000.0,0.74
Madhya Pradesh,Dhar,Cotton(lint),2015,92000.0,125000.0,1.36
Madhya Pradesh,Dhar,Cotton(lint),2016,101000.0,111000.0,1.1
Madhya Pradesh,Dhar,Cotton(lint),2017,98000.0,196000.0,2.0
Madhya Pradesh,Dhar,Cotton(lint),2018,81273.0,127842.0,1.57
Madhya Pradesh,Dhar,Cotton(lint),2019,103299.0,183872.0,1.78
Madhya Pradesh,Dhar,Cotton(lint),2020,100462.0,178822.0,1.78
Madhya Pradesh,Dhar,Cotton(lint),2021,110255.0,963111.76,8.74
Madhya Pradesh,Dhar,Cotton(lint),2022,117816.0,174957.0,1.49
Madhya Pradesh,Dindori,Cotton(lint),2018,7.0,10.0,1.43
Madhya Pradesh,Guna,Cotton(lint),2014,5000.0,3000.0,0.6
Madhya Pradesh,Guna,Cotton(lint),2018,71.0,48.0,0.68
Madhya Pradesh,Guna,Cotton(lint),2019,101.0,78.0,0.77
Madhya Pradesh,Guna,Cotton(lint),2020,27.0,21.0,0.78
Madhya Pradesh,Guna,Cotton(lint),2021,44.0,229.41,5.21
Madhya Pradesh,Guna,Cotton(lint),2022,23.0,18.0,0.78
