state,district,crop,year,area,production,yield,annual_rainfall,n_high,n_medium,n_low,p_high,p_medium,p_low,k_high,k_medium,k_low,oc_high,oc_medium,oc_low,ph_alkaline,ph_acidic,ph_neutral,ec_nonsaline,ec_saline
karnataka,davangere,Cotton(lint),2015,15483,37376,2.41,706.9,8.38,87.77,3.84,85.58,14.13,0.29,65.07,34.36,0.58,67.39,21.71,10.9,0,0.04,99.96,100,0
karnataka,davangere,Cotton(lint),2016,9109,10638,1.17,494.5,8.38,87.77,3.84,85.58,14.13,0.29,65.07,34.36,0.58,67.39,21.71,10.9,0,0.04,99.96,100,0
karnataka,davangere,Cotton(lint),2017,4740,6728,1.42,741.5,8.38,87.77,3.84,85.58,14.13,0.29,65.07,34.36,0.58,67.39,21.71,10.9,0,0.04,99.96,100,0
karnataka,davangere,Cotton(lint),2018,3038,5636,1.86,656.2,8.38,87.77,3.84,85.58,14.13,0.29,65.07,34.36,0.58,67.39,21.71,10.9,0,0.04,99.96,100,0
karnataka,davangere,Cotton(lint),2019,2580,4642,1.8,919.6,8.38,87.77,3.84,85.58,14.13,0.29,65.07,34.36,0.58,67.39,21.71,10.9,0,0.04,99.96,100,0
karnataka,davangere,Cotton(lint),2020,1654,3940,2.38,847.5,8.38,87.77,3.84,85.58,14.13,0.29,65.07,34.36,0.58,67.39,21.71,10.9,0,0.04,99.96,100,0
karnataka,davangere,Cotton(lint),2021,1026,1998,1.95,1110.3,8.38,87.77,3.84,85.58,14.13,0.29,65.07,34.36,0.58,67.39,21.71,10.9,0,0.04,99.96,100,0
karnataka,davangere,Cotton(lint),2022,2071,3204,1.55,1247.8,8.38,87.77,3.84,85.58,14.13,0.29,65.07,34.36,0.58,67.39,21.71,10.9,0,0.04,99.96,100,0
karnataka,dharwad,Cotton(lint),2012,24211,35040,1.45,474.1,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2013,60529,79824,1.32,686.3,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2014,80222,167657,2.09,909.6,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2015,55443,52669,0.95,600.1,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2016,64507,89395,1.39,470.8,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2017,34189,58652,1.72,580.7,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2018,51001,75808,1.49,713.5,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2019,80677,164550,2.04,1149.8,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2020,84861,157242,1.85,1031,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2021,53479,101609,1.9,1101.6,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,dharwad,Cotton(lint),2022,46840,85139,1.82,1151.4,0.56,80.08,19.37,17.72,81.14,1.14,70.46,23.75,5.79,37.54,50.07,12.39,23.19,0.52,76.28,99.26,0.74
karnataka,gadag,Cotton(lint),2012,12863,20413,1.59,491.3,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2013,25670,100411,3.91,542.5,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2014,64795,198055,3.06,774.2,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2015,31488,62464,1.98,490.7,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2016,36249,67857,1.87,396.2,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2017,22095,88773,4.02,558.2,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2018,24238,32235,1.33,532.4,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2019,30731,81398,2.65,768.6,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2020,31224,71999,2.31,868.6,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2021,19395,50656,2.61,873.8,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gadag,Cotton(lint),2022,19992,38102,1.91,1085.8,0,96.44,3.56,11.56,86.63,1.8,84.28,15.67,0.05,2.1,94,3.9,9.84,0.17,89.99,97.15,2.85
karnataka,gulbarga,Cotton(lint),2012,39523,90771,2.3,667.7,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2013,47273,269445,5.7,838.9,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2014,82637,338020,4.09,735.6,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2015,49322,103630,2.1,595.3,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2016,32830,107321,3.27,891.6,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2017,62289,324402,5.21,816.4,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2018,68183,203077,2.98,530.9,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2019,100845,379250,3.76,794.8,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2020,106528,253787,2.38,1271.3,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2021,67065,205930,3.07,1076.6,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,gulbarga,Cotton(lint),2022,132631,433002,3.26,908.5,0,2.09,97.91,99.62,0.38,0,99.99,0,0.01,0.06,2.77,97.17,0,0.01,99.99,100,0
karnataka,hassan,Cotton(lint),2012,64,147,2.3,658.4,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2013,281,832,2.96,995.8,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2014,400,1091,2.73,1049.9,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2015,354,651,1.84,997.4,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2016,97,94,0.97,580.3,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2017,125,416,3.33,904.4,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2018,48,54,1.13,1188.7,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2019,347,1002,2.89,1307.9,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2020,418,1180,2.82,1110,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2021,650,1643,2.53,1319.3,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,hassan,Cotton(lint),2022,1538,3790,2.46,1861.6,4.26,94.95,0.79,92.31,7.66,0.03,14.37,84.33,1.3,24.15,70.3,5.55,0.03,3.62,96.35,99.98,0.02
karnataka,haveri,Cotton(lint),2012,64332,144873,2.25,617.5,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2013,96977,192919,1.99,778.1,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2014,105249,211727,2.01,1077.4,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2015,84065,178977,2.13,665.5,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2016,74804,95305,1.27,520.7,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2017,69947,209112,2.99,758.2,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2018,80839,154491,1.91,726.6,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2019,54770,75596,1.38,1257.6,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2020,39410,79052,2.01,800.6,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2021,25572,60771,2.38,1092.1,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,haveri,Cotton(lint),2022,29104,22770,0.78,1292.3,0.59,66.26,33.15,43.02,56.65,0.33,16.69,74.16,9.16,24.29,52.25,23.47,1.57,5.27,93.16,99.89,0.11
karnataka,kodagu,Cotton(lint),2020,1,3,3,2889.1,8.24,45.39,46.37,53.55,32.16,14.29,10.16,84.23,5.6,20.93,32.68,46.39,0,8.11,91.89,100,0
karnataka,kolar,Cotton(lint),2020,3,9,3,1204.2,0.02,8.95,91.03,88.26,11.07,0.67,13.78,57.32,28.9,0.14,1.67,98.19,0,0.1,99.9,99.93,0.07
karnataka,kolar,Cotton(lint),2021,11,32,2.91,1512.4,0.02,8.95,91.03,88.26,11.07,0.67,13.78,57.32,28.9,0.14,1.67,98.19,0,0.1,99.9,99.93,0.07
karnataka,kolar,Cotton(lint),2022,1,3,3,1318,0.02,8.95,91.03,88.26,11.07,0.67,13.78,57.32,28.9,0.14,1.67,98.19,0,0.1,99.9,99.93,0.07
karnataka,kolar,Cotton(lint),2019,3,2,0.67,743.6,0.02,8.95,91.03,88.26,11.07,0.67,13.78,57.32,28.9,0.14,1.67,98.19,0,0.1,99.9,99.93,0.07
karnataka,koppal,Cotton(lint),2012,4919,15393,3.13,454.1,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2013,4447,12077,2.72,658.6,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2014,12128,36529,3.01,756,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2015,17294,11113,0.64,523.7,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2016,1598,2411,1.51,410.9,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2017,3364,10301,3.06,773.5,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2018,6574,12453,1.89,398.3,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2019,8336,14487,1.74,725.4,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2020,11933,26814,2.25,981.2,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2021,13081,28778,2.2,811,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,koppal,Cotton(lint),2022,15585,32178,2.06,822.9,60.3,22.02,17.68,99.71,0.19,0.1,72.7,22.89,4.4,78.77,9.66,11.57,1.59,0.32,98.09,98.65,1.35
karnataka,mandya,Cotton(lint),2013,4,12,3,609.3,0.02,35.96,64.02,85.52,12.53,1.95,49.64,46.01,4.35,30.19,35.32,34.49,0.62,6.93,92.45,98.55,1.45
karnataka,mandya,Cotton(lint),2014,5,14,2.8,787,0.02,35.96,64.02,85.52,12.53,1.95,49.64,46.01,4.35,30.19,35.32,34.49,0.62,6.93,92.45,98.55,1.45
karnataka,mandya,Cotton(lint),2018,4,8,2,769.9,0.02,35.96,64.02,85.52,12.53,1.95,49.64,46.01,4.35,30.19,35.32,34.49,0.62,6.93,92.45,98.55,1.45
karnataka,mandya,Cotton(lint),2019,1,3,3,942.1,0.02,35.96,64.02,85.52,12.53,1.95,49.64,46.01,4.35,30.19,35.32,34.49,0.62,6.93,92.45,98.55,1.45
karnataka,mandya,Cotton(lint),2020,2,6,3,886.4,0.02,35.96,64.02,85.52,12.53,1.95,49.64,46.01,4.35,30.19,35.32,34.49,0.62,6.93,92.45,98.55,1.45
karnataka,mandya,Cotton(lint),2021,5,14,2.8,1207.3,0.02,35.96,64.02,85.52,12.53,1.95,49.64,46.01,4.35,30.19,35.32,34.49,0.62,6.93,92.45,98.55,1.45
karnataka,mandya,Cotton(lint),2022,2,6,3,1619,0.02,35.96,64.02,85.52,12.53,1.95,49.64,46.01,4.35,30.19,35.32,34.49,0.62,6.93,92.45,98.55,1.45
karnataka,mysore,Cotton(lint),2012,44424,50145,1.13,526.5,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2013,46165,136724,2.96,730,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2014,48174,85874,1.78,880.1,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2015,49160,65105,1.32,981.1,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2016,39754,25991,0.65,450,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2017,48027,113791,2.37,1023.8,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2018,43453,54633,1.26,981.9,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2019,36379,45536,1.25,1085.9,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2020,29774,50090,1.68,826.3,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2021,25570,33993,1.33,1041.1,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,mysore,Cotton(lint),2022,33357,40814,1.22,1464.8,0,0.17,99.83,76.46,16.24,7.29,28.56,51.61,19.83,14.77,37.51,47.72,0.6,15.05,84.36,98.53,1.47
karnataka,raichur,Cotton(lint),2012,53170,174109,3.27,411.9,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2013,55755,165126,2.96,757.1,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2014,104970,302671,2.88,651.5,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2015,45159,124408,2.75,568.3,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2016,47054,175117,3.72,567.3,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2017,85850,218757,2.55,767.5,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2018,123580,218909,1.77,291.7,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2019,149434,362406,2.43,573.7,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2020,169434,528235,3.12,926.7,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2021,169518,427785,2.52,686.8,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,raichur,Cotton(lint),2022,226260,971589,4.29,829.6,0,0,100,3.5,96.5,0,0.04,99.79,0.17,0,32.31,67.69,0.01,0,99.99,0,100
karnataka,ramanagara,Cotton(lint),2014,1,3,3,810.3,0,78.58,21.42,68.1,24.33,7.57,21.44,36.59,41.97,15.23,50.1,34.67,0.31,5.68,94.01,99.88,0.12
karnataka,ramanagara,Cotton(lint),2015,1,2,2,1071.8,0,78.58,21.42,68.1,24.33,7.57,21.44,36.59,41.97,15.23,50.1,34.67,0.31,5.68,94.01,99.88,0.12
karnataka,ramanagara,Cotton(lint),2016,1,2,2,591.8,0,78.58,21.42,68.1,24.33,7.57,21.44,36.59,41.97,15.23,50.1,34.67,0.31,5.68,94.01,99.88,0.12
karnataka,ramanagara,Cotton(lint),2018,1,2,2,905.1,0,78.58,21.42,68.1,24.33,7.57,21.44,36.59,41.97,15.23,50.1,34.67,0.31,5.68,94.01,99.88,0.12
karnataka,ramanagara,Cotton(lint),2019,3,9,3,876,0,78.58,21.42,68.1,24.33,7.57,21.44,36.59,41.97,15.23,50.1,34.67,0.31,5.68,94.01,99.88,0.12
karnataka,ramanagara,Cotton(lint),2020,2,6,3,1041.6,0,78.58,21.42,68.1,24.33,7.57,21.44,36.59,41.97,15.23,50.1,34.67,0.31,5.68,94.01,99.88,0.12
karnataka,ramanagara,Cotton(lint),2021,2,6,3,1114.7,0,78.58,21.42,68.1,24.33,7.57,21.44,36.59,41.97,15.23,50.1,34.67,0.31,5.68,94.01,99.88,0.12
karnataka,ramanagara,Cotton(lint),2022,1,3,3,1599.5,0,78.58,21.42,68.1,24.33,7.57,21.44,36.59,41.97,15.23,50.1,34.67,0.31,5.68,94.01,99.88,0.12
karnataka,shimoga,Cotton(lint),2012,986,2265,2.3,1913,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2013,738,1905,2.58,2756.4,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2014,849,2111,2.49,2977.9,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2015,544,2629,4.83,1590.4,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2016,503,1054,2.1,1445.7,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2017,1253,4383,3.5,1472.6,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2018,1494,2930,1.96,1749.8,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2019,484,1398,2.89,2540.9,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2020,311,895,2.88,1989.3,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2021,263,776,2.95,2341.8,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,shimoga,Cotton(lint),2022,268,873,3.26,2326.5,0.34,21.08,78.59,41.37,24.48,34.16,43.1,43.42,13.48,65.76,25.09,9.14,0.02,18.38,81.6,99.8,0.2
karnataka,tumkur,Cotton(lint),2012,1379,3167,2.3,559.9,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2013,753,1675,2.22,654.2,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2014,1742,4507,2.59,703.8,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2015,1526,2746,1.8,939.3,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2016,1101,14267,12.96,492.6,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2017,736,391,0.53,820.4,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2018,1512,1817,1.2,516.6,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2019,2151,4159,1.93,801.6,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2020,3065,6905,2.25,856.5,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2021,4430,6045,1.36,1179.9,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,tumkur,Cotton(lint),2022,7332,12034,1.64,1328.5,2.32,40.01,57.67,65.53,28.87,5.6,22.92,58.08,18.99,17.68,32.49,49.83,0.02,0.65,99.33,98.37,1.63
karnataka,uttar kannad,Cotton(lint),2012,2597,5964,2.3,3034.9,0,20.76,79.24,39.63,46.41,13.96,12.95,36.54,50.51,72.94,20.36,6.7,0.02,20.68,79.3,90.43,9.57
karnataka,uttar kannad,Cotton(lint),2013,1351,2763,2.05,3649.2,0,20.76,79.24,39.63,46.41,13.96,12.95,36.54,50.51,72.94,20.36,6.7,0.02,20.68,79.3,90.43,9.57
